timestamp;Packet loss %:ALL:SD:AVG:percentage;Delay (avg):ALL:SD:AVG:millisecond;Jitter (avg):ALL:SD:AVG:millisecond;Congestion:ALL:SD:AVG:millisecond;MOS:TWAMP:SD:AVG:number;CPU %
2023-08-20 05:30:00+02:00;0.08;2.601;0.028;0.009866667;4.409286;5
2023-08-20 05:31:00+02:00;0.1;2.597;0.022;0.009866667;4.409286;6
2023-08-20 05:32:00+02:00;0.1;2.599;0.02;0.010866667;4.409286;6
2023-08-20 05:33:00+02:00;0.1;2.596;0.018;0.010866667;4.409286;6
2023-08-20 05:34:00+02:00;0.1;2.597;0.019;0.010866667;4.409286;6
2023-08-20 05:35:00+02:00;0.08;2.597;0.019;0.010866667;4.409286;5
2023-08-20 05:36:00+02:00;0.08;2.595;0.017;0.009866667;4.409286;5
2023-08-20 05:37:00+02:00;0.08;2.595;0.018;0.009866667;4.409286;5
2023-08-20 05:38:00+02:00;0.08;2.601;0.03;0.008866667;4.409286;5
2023-08-20 05:39:00+02:00;0.08;2.597;0.023;0.008866667;4.409286;5
2023-08-20 05:40:00+02:00;0.08;2.598;0.026;0.007866667;4.409286;5
2023-08-20 05:41:00+02:00;0.08;2.595;0.018;0.007866667;4.409286;5
2023-08-20 05:42:00+02:00;0.08;2.596;0.024;0.006866667;4.409286;5
2023-08-20 05:43:00+02:00;0.08;2.589;0.015;0.005866667;4.409286;5
2023-08-20 05:44:00+02:00;0.08;2.589;0.018;0.003866667;4.409286;5
2023-08-20 05:45:00+02:00;0.1;2.595;0.025;0.005866667;4.409286;6
2023-08-20 05:46:00+02:00;0.1;2.594;0.021;0.005866667;4.409286;6
2023-08-20 05:47:00+02:00;0.1;2.598;0.027;0.006866667;4.409286;6
2023-08-20 05:48:00+02:00;0.1;2.598;0.025;0.007866667;4.409286;6
2023-08-20 05:49:00+02:00;0.1;2.601;0.028;0.009866667;4.409286;6
2023-08-20 05:50:00+02:00;0.08;2.599;0.024;0.009866667;4.409286;5
2023-08-20 05:51:00+02:00;0.08;2.596;0.017;0.010866667;4.409286;5
2023-08-20 05:52:00+02:00;0.08;2.597;0.019;0.009866667;4.409286;5
2023-08-20 05:53:00+02:00;0.08;2.614;0.047;0.008866667;4.409286;5
2023-08-20 05:54:00+02:00;0.08;2.595;0.022;0.007866667;4.409286;5
2023-08-20 05:55:00+02:00;0.08;2.594;0.022;0.005866667;4.409286;5
2023-08-20 05:56:00+02:00;0.08;2.589;0.014;0.005866667;4.409286;5
2023-08-20 05:57:00+02:00;0.08;2.598;0.025;0.006866667;4.409286;5
2023-08-20 05:58:00+02:00;0.08;2.61;0.037;0.008866667;4.409286;5
2023-08-20 05:59:00+02:00;0.07;2.601;0.029;0.008866667;4.409286;5
2023-08-20 06:00:00+02:00;0.07;2.6;0.025;0.0098;4.409286;5
2023-08-20 06:01:00+02:00;0.07;2.613;0.034;0.0108;4.409286;5
2023-08-20 06:02:00+02:00;0.1;2.595;0.018;0.0098;4.409286;6
2023-08-20 06:03:00+02:00;0.1;2.601;0.029;0.0098;4.409286;6
2023-08-20 06:04:00+02:00;0.1;2.597;0.021;0.0098;4.409286;6
2023-08-20 06:05:00+02:00;0.07;2.592;0.014;0.0098;4.409286;5
2023-08-20 06:06:00+02:00;0.07;2.598;0.021;0.0098;4.409286;5
2023-08-20 06:07:00+02:00;0.07;2.606;0.033;0.0108;4.409286;5
2023-08-20 06:08:00+02:00;0.07;2.608;0.036;0.0108;4.409286;5
2023-08-20 06:09:00+02:00;0.07;2.605;0.033;0.0088;4.409286;5
2023-08-20 06:10:00+02:00;0.07;2.595;0.022;0.0078;4.409286;5
2023-08-20 06:11:00+02:00;0.07;2.602;0.033;0.0058;4.409286;5
2023-08-20 06:12:00+02:00;0.07;2.594;0.022;0.0058;4.409286;5
2023-08-20 06:13:00+02:00;0.07;2.589;0.018;0.0048;4.409286;5
2023-08-20 06:14:00+02:00;0.07;2.59;0.017;0.0058;4.409286;5
2023-08-20 06:15:00+02:00;0.07;2.594;0.021;0.0058;4.409286;5
2023-08-20 06:16:00+02:00;0.07;2.592;0.018;0.0068;4.409286;5
2023-08-20 06:17:00+02:00;0.07;2.597;0.025;0.0078;4.409286;5
2023-08-20 06:18:00+02:00;0.07;2.594;0.02;0.0078;4.409286;5
2023-08-20 06:19:00+02:00;0.07;2.602;0.026;0.0088;4.409286;5
2023-08-20 06:20:00+02:00;0.07;2.595;0.022;0.0088;4.409286;5
2023-08-20 06:21:00+02:00;0.07;2.597;0.025;0.0078;4.409286;5
2023-08-20 06:22:00+02:00;0.07;2.6;0.029;0.0068;4.409286;5
2023-08-20 06:23:00+02:00;0.07;2.594;0.023;0.0068;4.409286;5
2023-08-20 06:24:00+02:00;0.07;2.59;0.017;0.0058;4.409286;5
2023-08-20 06:25:00+02:00;0.07;2.592;0.018;0.0058;4.409286;5
2023-08-20 06:26:00+02:00;0.07;2.594;0.02;0.0078;4.409286;5
2023-08-20 06:27:00+02:00;0.07;2.593;0.019;0.0068;4.409286;5
2023-08-20 06:28:00+02:00;0.07;2.591;0.017;0.0068;4.409286;5
2023-08-20 06:29:00+02:00;0.07;2.595;0.022;0.0068;4.409286;5
2023-08-20 06:30:00+02:00;0.07;2.591;0.016;0.0068;4.409286;5
2023-08-20 06:31:00+02:00;0.07;2.593;0.02;0.0058;4.409286;5
2023-08-20 06:32:00+02:00;0.07;2.591;0.013;0.0088;4.409286;5
2023-08-20 06:33:00+02:00;0.07;2.59;0.013;0.0078;4.409286;5
2023-08-20 06:34:00+02:00;0.07;2.592;0.016;0.0078;4.409286;5
2023-08-20 06:35:00+02:00;0.07;2.594;0.015;0.0098;4.409286;5
2023-08-20 06:36:00+02:00;0.07;2.595;0.018;0.0088;4.409286;5
2023-08-20 06:37:00+02:00;0.07;2.594;0.016;0.0088;4.409286;5
2023-08-20 06:38:00+02:00;0.07;2.591;0.015;0.0078;4.409286;5
2023-08-20 06:39:00+02:00;0.07;2.591;0.016;0.0068;4.409286;5
2023-08-20 06:40:00+02:00;0.07;2.59;0.015;0.0068;4.409286;5
2023-08-20 06:41:00+02:00;0.07;2.593;0.017;0.0078;4.409286;5
2023-08-20 06:42:00+02:00;0.07;2.591;0.015;0.0068;4.409286;5
2023-08-20 06:43:00+02:00;0.07;2.598;0.028;0.0068;4.409286;5
2023-08-20 06:44:00+02:00;0.1;2.597;0.028;0.0058;4.409286;6
2023-08-20 06:45:00+02:00;0.1;2.597;0.026;0.0058;4.409286;6
2023-08-20 06:46:00+02:00;0.1;2.59;0.016;0.0058;4.409286;6
2023-08-20 06:47:00+02:00;0.1;2.593;0.02;0.0058;4.409286;6
2023-08-20 06:48:00+02:00;0.1;2.585;0.007;0.0058;4.409286;6
2023-08-20 06:49:00+02:00;0.07;2.593;0.019;0.0068;4.409286;5
2023-08-20 06:50:00+02:00;0.07;2.587;0.009;0.0068;4.409286;5
2023-08-20 06:51:00+02:00;0.07;2.591;0.013;0.0078;4.409286;5
2023-08-20 06:52:00+02:00;0.07;2.59;0.014;0.0078;4.409286;5
2023-08-20 06:53:00+02:00;0.07;2.587;0.012;0.0058;4.409286;5
2023-08-20 06:54:00+02:00;0.07;2.587;0.011;0.0058;4.409286;5
2023-08-20 06:55:00+02:00;0.07;2.589;0.015;0.0058;4.409286;5
2023-08-20 06:56:00+02:00;0.07;2.587;0.013;0.0048;4.409286;5
2023-08-20 06:57:00+02:00;0.07;2.586;0.009;0.0058;4.409286;5
2023-08-20 06:58:00+02:00;0.07;2.593;0.019;0.0068;4.409286;5
2023-08-20 06:59:00+02:00;0.07;2.587;0.01;0.0068;4.409286;5
2023-08-20 07:00:00+02:00;0.07;2.589;0.013;0.006236667;4.409286;5
2023-08-20 07:01:00+02:00;0.07;2.592;0.018;0.006236667;4.409286;5
2023-08-20 07:02:00+02:00;0.1;2.592;0.017;0.006236667;4.409286;6
2023-08-20 07:03:00+02:00;0.1;2.591;0.017;0.005236667;4.409286;6
2023-08-20 07:04:00+02:00;0.1;2.59;0.016;0.005236667;4.409286;6
2023-08-20 07:05:00+02:00;0.1;2.586;0.01;0.005236667;4.409286;6
2023-08-20 07:06:00+02:00;0.1;2.587;0.011;0.006236667;4.409286;6
2023-08-20 07:07:00+02:00;0.07;2.587;0.011;0.005236667;4.409286;5
2023-08-20 07:08:00+02:00;0.07;2.585;0.009;0.005236667;4.409286;5
2023-08-20 07:09:00+02:00;0.07;2.587;0.011;0.005236667;4.409286;5
2023-08-20 07:10:00+02:00;0.07;2.586;0.009;0.004236667;4.409286;5
2023-08-20 07:11:00+02:00;0.07;2.588;0.014;0.004236667;4.409286;5
2023-08-20 07:12:00+02:00;0.07;2.591;0.02;0.004236667;4.409286;5
2023-08-20 07:13:00+02:00;0.07;2.593;0.022;0.004236667;4.409286;5
2023-08-20 07:14:00+02:00;0.07;2.591;0.02;0.004236667;4.409286;5
2023-08-20 07:15:00+02:00;0.07;2.587;0.014;0.003236667;4.409286;5
2023-08-20 07:16:00+02:00;0.07;2.589;0.018;0.003236667;4.409286;5
2023-08-20 07:17:00+02:00;0.07;2.588;0.017;0.003236667;4.409286;5
2023-08-20 07:18:00+02:00;0.07;2.587;0.013;0.004236667;4.409286;5
2023-08-20 07:19:00+02:00;0.07;2.592;0.016;0.006236667;4.409286;5
2023-08-20 07:20:00+02:00;0.07;2.589;0.012;0.007236667;4.409286;5
2023-08-20 07:21:00+02:00;0.07;2.591;0.017;0.006236667;4.409286;5
2023-08-20 07:22:00+02:00;0.07;2.587;0.013;0.004236667;4.409286;5
2023-08-20 07:23:00+02:00;0.07;2.589;0.014;0.003236667;4.409286;5
2023-08-20 07:24:00+02:00;0.07;2.597;0.025;0.004236667;4.409286;5
2023-08-20 07:25:00+02:00;0.07;2.587;0.013;0.003236667;4.409286;5
2023-08-20 07:26:00+02:00;0.07;2.59;0.018;0.004236667;4.409286;5
2023-08-20 07:27:00+02:00;0.07;2.589;0.016;0.005236667;4.409286;5
2023-08-20 07:28:00+02:00;0.07;2.587;0.013;0.004236667;4.409286;5
2023-08-20 07:29:00+02:00;0.07;2.589;0.016;0.005236667;4.409286;5
2023-08-20 07:30:00+02:00;0.07;2.589;0.013;0.005236667;4.409286;5
2023-08-20 07:31:00+02:00;0.07;2.589;0.013;0.006236667;4.409286;5
2023-08-20 07:32:00+02:00;0.07;2.593;0.018;0.007236667;4.409286;5
2023-08-20 07:33:00+02:00;0.07;2.592;0.015;0.007236667;4.409286;5
2023-08-20 07:34:00+02:00;0.07;2.591;0.016;0.007236667;4.409286;5
2023-08-20 07:35:00+02:00;0.07;2.594;0.019;0.007236667;4.409286;5
2023-08-20 07:36:00+02:00;0.07;2.594;0.019;0.007236667;4.409286;5
2023-08-20 07:37:00+02:00;0.07;2.591;0.016;0.006236667;4.409286;5
2023-08-20 07:38:00+02:00;0.07;2.592;0.016;0.007236667;4.409286;5
2023-08-20 07:39:00+02:00;0.07;2.593;0.02;0.007236667;4.409286;5
2023-08-20 07:40:00+02:00;0.07;2.593;0.019;0.007236667;4.409286;5
2023-08-20 07:41:00+02:00;0.07;2.59;0.015;0.006236667;4.409286;5
2023-08-20 07:42:00+02:00;0.07;2.592;0.018;0.006236667;4.409286;5
2023-08-20 07:43:00+02:00;0.07;2.59;0.016;0.005236667;4.409286;5
2023-08-20 07:44:00+02:00;0.07;2.593;0.02;0.005236667;4.409286;5
2023-08-20 07:45:00+02:00;0.1;2.589;0.014;0.005236667;4.409286;6
2023-08-20 07:46:00+02:00;0.1;2.588;0.012;0.005236667;4.409286;6
2023-08-20 07:47:00+02:00;0.1;2.59;0.017;0.005236667;4.409286;6
2023-08-20 07:48:00+02:00;0.1;2.598;0.027;0.006236667;4.409286;6
2023-08-20 07:49:00+02:00;0.1;2.593;0.023;0.005236667;4.409286;6
2023-08-20 07:50:00+02:00;0.07;2.588;0.013;0.004236667;4.409286;5
2023-08-20 07:51:00+02:00;0.07;2.597;0.024;0.004236667;4.409286;5
2023-08-20 07:52:00+02:00;0.07;2.583;0.009;0.002236667;4.409286;5
2023-08-20 07:53:00+02:00;0.07;2.587;0.015;0.003236667;4.409286;5
2023-08-20 07:54:00+02:00;0.07;2.593;0.022;0.003236667;4.409286;5
2023-08-20 07:55:00+02:00;0.07;2.587;0.016;0.003236667;4.409286;5
2023-08-20 07:56:00+02:00;0.07;2.588;0.017;0.002236667;4.409286;5
2023-08-20 07:57:00+02:00;0.07;2.589;0.017;0.003236667;4.409286;5
2023-08-20 07:58:00+02:00;0.07;2.59;0.019;0.004236667;4.409286;5
2023-08-20 07:59:00+02:00;0.07;2.589;0.015;0.005236667;4.409286;5
2023-08-20 08:00:00+02:00;0.07;;;;;5
2023-08-20 08:00:00+02:00;0.07;2.588;0.013;0.00453;4.409286;5
2023-08-20 08:00:00+02:00;;;;;;
2023-08-20 08:00:00+02:00;0;2.588;0.013;0.00453;4.409286;
2023-08-20 08:01:00+02:00;0.07;2.589;0.014;0.00453;4.409286;5
2023-08-20 08:02:00+02:00;0.07;2.586;0.009;0.00453;4.409286;5
2023-08-20 08:03:00+02:00;0.07;2.587;0.011;0.00453;4.409286;5
2023-08-20 08:04:00+02:00;0.07;2.588;0.016;0.00253;4.409286;5
2023-08-20 08:05:00+02:00;0.07;2.587;0.015;0.00253;4.409286;5
2023-08-20 08:06:00+02:00;0.07;2.589;0.017;0.00253;4.409286;5
2023-08-20 08:07:00+02:00;0.07;2.588;0.018;0.00153;4.409286;5
2023-08-20 08:08:00+02:00;0.07;2.589;0.017;0.00353;4.409286;5
2023-08-20 08:09:00+02:00;0.07;2.593;0.019;0.00553;4.409286;5
2023-08-20 08:10:00+02:00;0.07;2.588;0.013;0.00453;4.409286;5
2023-08-20 08:11:00+02:00;0.07;2.592;0.02;0.00453;4.409286;5
2023-08-20 08:12:00+02:00;0.07;2.588;0.011;0.00453;4.409286;5
2023-08-20 08:13:00+02:00;0.07;2.589;0.016;0.00453;4.409286;5
2023-08-20 08:14:00+02:00;0.07;2.589;0.016;0.00453;4.409286;5
2023-08-20 08:15:00+02:00;0.07;2.593;0.02;0.00553;4.409286;5
2023-08-20 08:16:00+02:00;0.07;2.59;0.014;0.00553;4.409286;5
2023-08-20 08:17:00+02:00;0.07;2.596;0.023;0.00553;4.409286;5
2023-08-20 08:18:00+02:00;0.07;2.589;0.011;0.00553;4.409286;5
2023-08-20 08:19:00+02:00;0.07;2.592;0.016;0.00653;4.409286;5
2023-08-20 08:20:00+02:00;0.07;2.59;0.014;0.00653;4.409286;5
2023-08-20 08:21:00+02:00;0.07;2.588;0.011;0.00653;4.409286;5
2023-08-20 08:22:00+02:00;0.07;2.589;0.013;0.00553;4.409286;5
2023-08-20 08:23:00+02:00;0.07;2.59;0.016;0.00453;4.409286;5
2023-08-20 08:24:00+02:00;0.07;2.586;0.012;0.00253;4.409286;5
2023-08-20 08:25:00+02:00;0.07;2.585;0.013;0.00153;4.409286;5
2023-08-20 08:26:00+02:00;0.07;2.585;0.012;0.00153;4.409286;5
2023-08-20 08:27:00+02:00;0.07;2.588;0.019;0.00053;4.409286;5
2023-08-20 08:28:00+02:00;0.07;2.582;0.01;0.00053;4.409286;5
2023-08-20 08:29:00+02:00;0.07;2.585;0.014;0.00053;4.409286;5
2023-08-20 08:30:00+02:00;0.07;2.585;0.012;0.00153;4.409286;5
2023-08-20 08:31:00+02:00;0.07;2.585;0.011;0.00253;4.409286;5
2023-08-20 08:32:00+02:00;0.07;2.588;0.017;0.00353;4.409286;5
2023-08-20 08:33:00+02:00;0.1;2.59;0.017;0.00453;4.409286;6
2023-08-20 08:34:00+02:00;0.1;2.589;0.014;0.00553;4.409286;6
2023-08-20 08:35:00+02:00;0.1;2.588;0.012;0.00553;4.409286;6
2023-08-20 08:36:00+02:00;0.07;2.585;0.006;0.00453;4.409286;5
2023-08-20 08:37:00+02:00;0.07;2.589;0.016;0.00253;4.409286;5
2023-08-20 08:38:00+02:00;0.07;2.583;0.011;0.00153;4.409286;5
2023-08-20 08:39:00+02:00;0.07;2.582;0.011;0.00053;4.409286;5
2023-08-20 08:40:00+02:00;0.07;2.581;0.007;0.00053;4.409286;5
2023-08-20 08:41:00+02:00;0.07;2.583;0.008;0.00253;4.409286;5
2023-08-20 08:42:00+02:00;0.07;2.584;0.01;0.00253;4.409286;5
2023-08-20 08:43:00+02:00;0.07;2.584;0.007;0.00353;4.409286;5
2023-08-20 08:44:00+02:00;0.07;2.584;0.008;0.00353;4.409286;5
2023-08-20 08:45:00+02:00;0.1;2.585;0.009;0.00353;4.409286;6
2023-08-20 08:46:00+02:00;0.1;2.587;0.012;0.00453;4.409286;6
2023-08-20 08:47:00+02:00;0.1;2.588;0.011;0.00553;4.409286;6
2023-08-20 08:48:00+02:00;0.1;2.588;0.012;0.00553;4.409286;6
2023-08-20 08:49:00+02:00;0.1;2.599;0.029;0.00653;4.409286;6
2023-08-20 08:50:00+02:00;0.07;2.589;0.012;0.00653;4.409286;5
2023-08-20 08:51:00+02:00;0.07;2.591;0.015;0.00753;4.409286;5
2023-08-20 08:52:00+02:00;0.07;2.588;0.01;0.00653;4.409286;5
2023-08-20 08:53:00+02:00;0.07;2.585;0.008;0.00453;4.409286;5
2023-08-20 08:54:00+02:00;0.07;2.593;0.019;0.00453;4.409286;5
2023-08-20 08:55:00+02:00;0.07;2.587;0.012;0.00453;4.409286;5
2023-08-20 08:56:00+02:00;0.07;2.584;0.008;0.00353;4.409286;5
2023-08-20 08:57:00+02:00;0.07;2.586;0.01;0.00353;4.409286;5
2023-08-20 08:58:00+02:00;0.07;2.583;0.008;0.00253;4.409286;5
2023-08-20 08:59:00+02:00;0.07;2.583;0.008;0.00153;4.409286;5
2023-08-20 09:00:00+02:00;0.07;2.584;0.01;0.000777409;4.409286;5
2023-08-20 09:01:00+02:00;0.07;2.584;0.009;0.001777409;4.409286;5
2023-08-20 09:02:00+02:00;0.1;2.583;0.007;0.001777409;4.409286;6
2023-08-20 09:03:00+02:00;0.1;2.585;0.007;0.003777409;4.409286;6
2023-08-20 09:04:00+02:00;0.1;2.584;0.007;0.002777409;4.409286;6
2023-08-20 09:05:00+02:00;0.1;2.582;0.005;0.001777409;4.409286;6
2023-08-20 09:06:00+02:00;0.07;2.583;0.005;0.002777409;4.409286;5
2023-08-20 09:07:00+02:00;0.07;2.585;0.007;0.002777409;4.409286;5
2023-08-20 09:08:00+02:00;0.07;2.584;0.008;0.002777409;4.409286;5
2023-08-20 09:09:00+02:00;0.07;2.585;0.007;0.003777409;4.409286;5
2023-08-20 09:10:00+02:00;0.07;2.584;0.005;0.003777409;4.409286;5
2023-08-20 09:11:00+02:00;0.07;2.585;0.007;0.003777409;4.409286;5
2023-08-20 09:12:00+02:00;0.07;2.585;0.008;0.003777409;4.409286;5
2023-08-20 09:13:00+02:00;0.07;2.587;0.011;0.003777409;4.409286;5
2023-08-20 09:14:00+02:00;0.07;2.583;0.006;0.002777409;4.409286;5
2023-08-20 09:15:00+02:00;0.07;2.585;0.006;0.004777409;4.409286;5
2023-08-20 09:16:00+02:00;0.07;2.588;0.011;0.003777409;4.409286;5
2023-08-20 09:17:00+02:00;0.07;2.588;0.013;0.003777409;4.409286;5
2023-08-20 09:18:00+02:00;0.07;2.588;0.013;0.003777409;4.409286;5
2023-08-20 09:19:00+02:00;0.07;2.586;0.011;0.002777409;4.409286;5
2023-08-20 09:20:00+02:00;0.07;2.585;0.011;0.000777409;4.409286;5
2023-08-20 09:21:00+02:00;0.07;2.584;0.011;0.000777409;4.409286;5
2023-08-20 09:22:00+02:00;0.07;2.589;0.019;0.000777409;4.409286;5
2023-08-20 09:23:00+02:00;0.07;2.584;0.011;0.000777409;4.409286;5
2023-08-20 09:24:00+02:00;0.07;2.585;0.009;0.002777409;4.409286;5
2023-08-20 09:25:00+02:00;0.07;2.587;0.012;0.003777409;4.409286;5
2023-08-20 09:26:00+02:00;0.07;2.587;0.011;0.003777409;4.409286;5
2023-08-20 09:27:00+02:00;0.07;2.587;0.011;0.004777409;4.409286;5
2023-08-20 09:28:00+02:00;0.07;2.59;0.017;0.003777409;4.409286;5
2023-08-20 09:29:00+02:00;0.07;2.608;0.042;0.002777409;4.409286;5
2023-08-20 09:30:00+02:00;0.07;2.604;0.035;0.002777409;4.409286;5
2023-08-20 09:31:00+02:00;0.07;2.602;0.032;0.002777409;4.409286;5
2023-08-20 09:32:00+02:00;0.07;2.605;0.039;0.002777409;4.409286;5
2023-08-20 09:33:00+02:00;0.07;2.595;0.023;0.002777409;4.409286;5
2023-08-20 09:34:00+02:00;0.07;2.592;0.015;0.003777409;4.409286;5
2023-08-20 09:35:00+02:00;0.07;2.586;0.011;0.003777409;4.409286;5
2023-08-20 09:36:00+02:00;0.07;2.586;0.011;0.003777409;4.409286;5
2023-08-20 09:37:00+02:00;0.07;2.587;0.009;0.005777409;4.409286;5
2023-08-20 09:38:00+02:00;0.07;2.588;0.012;0.004777409;4.409286;5
2023-08-20 09:39:00+02:00;0.07;2.59;0.013;0.005777409;4.409286;5
2023-08-20 09:40:00+02:00;0.07;2.587;0.008;0.005777409;4.409286;5
2023-08-20 09:41:00+02:00;0.07;2.587;0.01;0.004777409;4.409286;5
2023-08-20 09:42:00+02:00;0.07;2.583;0.006;0.002777409;4.409286;5
2023-08-20 09:43:00+02:00;0.07;2.584;0.01;0.001777409;4.409286;5
2023-08-20 09:44:00+02:00;0.1;2.585;0.012;0.001777409;4.409286;6
2023-08-20 09:45:00+02:00;0.1;2.584;0.011;0.000777409;4.409286;6
2023-08-20 09:46:00+02:00;0.1;2.584;0.01;0.001777409;4.409286;6
2023-08-20 09:47:00+02:00;0.1;2.585;0.011;0.002777409;4.409286;6
2023-08-20 09:48:00+02:00;0.1;2.585;0.009;0.002777409;4.409286;6
2023-08-20 09:49:00+02:00;0.1;2.587;0.012;0.003777409;4.409286;6
2023-08-20 09:50:00+02:00;0.07;2.587;0.012;0.003777409;4.409286;5
2023-08-20 09:51:00+02:00;0.07;2.594;0.021;0.004777409;4.409286;5
2023-08-20 09:52:00+02:00;0.07;2.587;0.012;0.004777409;4.409286;5
2023-08-20 09:53:00+02:00;0.07;2.587;0.013;0.003777409;4.409286;5
2023-08-20 09:54:00+02:00;0.07;2.589;0.015;0.002777409;4.409286;5
2023-08-20 09:55:00+02:00;0.07;2.588;0.014;0.002777409;4.409286;5
2023-08-20 09:56:00+02:00;0.07;2.585;0.009;0.002777409;4.409286;5
2023-08-20 09:57:00+02:00;0.07;2.585;0.011;0.001777409;4.409286;5
2023-08-20 09:58:00+02:00;0.07;2.587;0.013;0.003777409;4.409286;5
2023-08-20 09:59:00+02:00;0.07;2.587;0.012;0.003777409;4.409286;5
2023-08-20 10:00:00+02:00;0.07;2.588;0.014;0.002370861;4.409286;5
2023-08-20 10:01:00+02:00;0.07;2.591;0.014;0.004370861;4.409286;5
2023-08-20 10:02:00+02:00;0.07;2.596;0.02;0.005370861;4.409286;5
2023-08-20 10:03:00+02:00;0.1;2.599;0.026;0.006370861;4.409286;6
2023-08-20 10:04:00+02:00;0.1;2.6;0.026;0.006370861;4.409286;6
2023-08-20 10:05:00+02:00;0.1;2.592;0.016;0.005370861;4.409286;6
2023-08-20 10:06:00+02:00;0.07;2.595;0.024;0.004370861;4.409286;5
2023-08-20 10:07:00+02:00;0.07;2.599;0.028;0.003370861;4.409286;5
2023-08-20 10:08:00+02:00;0.07;2.62;0.055;0.002370861;4.409286;5
2023-08-20 10:09:00+02:00;0.07;2.629;0.052;0.003370861;4.409286;5
2023-08-20 10:10:00+02:00;0.07;2.611;0.039;0.001370861;4.409286;5
2023-08-20 10:11:00+02:00;0.07;2.591;0.021;0.000370861;4.409286;5
2023-08-20 10:12:00+02:00;0.07;2.591;0.023;0.001370861;4.409286;5
2023-08-20 10:13:00+02:00;0.07;2.588;0.019;0.001370861;4.409286;5
2023-08-20 10:14:00+02:00;0.07;2.588;0.016;0.001370861;4.409286;5
2023-08-20 10:15:00+02:00;0.07;2.592;0.019;0.003370861;4.409286;5
2023-08-20 10:16:00+02:00;0.07;2.594;0.019;0.004370861;4.409286;5
2023-08-20 10:17:00+02:00;0.07;2.596;0.026;0.002370861;4.409286;5
2023-08-20 10:18:00+02:00;0.07;2.602;0.034;0.003370861;4.409286;5
2023-08-20 10:19:00+02:00;0.07;2.595;0.025;0.003370861;4.409286;5
2023-08-20 10:20:00+02:00;0.07;2.599;0.03;0.003370861;4.409286;5
2023-08-20 10:21:00+02:00;0.07;2.599;0.032;0.003370861;4.409286;5
2023-08-20 10:22:00+02:00;0.07;2.597;0.025;0.004370861;4.409286;5
2023-08-20 10:23:00+02:00;0.07;2.601;0.033;0.004370861;4.409286;5
2023-08-20 10:24:00+02:00;0.07;2.597;0.024;0.004370861;4.409286;5
2023-08-20 10:25:00+02:00;0.07;2.598;0.027;0.005370861;4.409286;5
2023-08-20 10:26:00+02:00;0.07;2.605;0.035;0.005370861;4.409286;5
2023-08-20 10:27:00+02:00;0.07;2.598;0.025;0.006370861;4.409286;5
2023-08-20 10:28:00+02:00;0.07;2.599;0.024;0.007370861;4.409286;5
2023-08-20 10:29:00+02:00;0.07;2.597;0.018;0.007370861;4.409286;5
2023-08-20 10:30:00+02:00;0.07;2.597;0.022;0.007370861;4.409286;5
2023-08-20 10:31:00+02:00;0.07;2.605;0.034;0.006370861;4.409286;5
2023-08-20 10:32:00+02:00;0.07;2.597;0.028;0.004370861;4.409286;5
2023-08-20 10:33:00+02:00;0.07;2.596;0.027;0.001370861;4.409286;5
2023-08-20 10:34:00+02:00;0.1;2.596;0.026;0.002370861;4.409286;6
2023-08-20 10:35:00+02:00;0.1;2.6;0.032;0.003370861;4.409286;6
2023-08-20 10:36:00+02:00;0.1;2.592;0.018;0.004370861;4.409286;6
2023-08-20 10:37:00+02:00;0.1;2.595;0.023;0.004370861;4.409286;6
2023-08-20 10:38:00+02:00;0.07;2.604;0.03;0.005370861;4.409286;5
2023-08-20 10:39:00+02:00;0.07;2.607;0.037;0.006370861;4.409286;5
2023-08-20 10:40:00+02:00;0.07;2.61;0.04;0.006370861;4.409286;5
2023-08-20 10:41:00+02:00;0.07;2.609;0.038;0.006370861;4.409286;5
2023-08-20 10:42:00+02:00;0.07;2.605;0.037;0.004370861;4.409286;5
2023-08-20 10:43:00+02:00;0.07;2.606;0.04;0.004370861;4.409286;5
2023-08-20 10:44:00+02:00;0.07;2.609;0.044;0.004370861;4.409286;5
2023-08-20 10:45:00+02:00;0.1;2.607;0.039;0.004370861;4.409286;6
2023-08-20 10:46:00+02:00;0.1;2.6;0.031;0.004370861;4.409286;6
2023-08-20 10:47:00+02:00;0.1;2.603;0.031;0.006370861;4.409286;6
2023-08-20 10:48:00+02:00;0.1;2.604;0.031;0.007370861;4.409286;6
2023-08-20 10:49:00+02:00;0.07;2.607;0.033;0.008370861;4.409286;5
2023-08-20 10:50:00+02:00;0.07;2.607;0.033;0.009370861;4.409286;5
2023-08-20 10:51:00+02:00;0.07;2.598;0.021;0.008370861;4.409286;5
2023-08-20 10:52:00+02:00;0.07;2.603;0.029;0.008370861;4.409286;5
2023-08-20 10:53:00+02:00;0.07;2.605;0.031;0.008370861;4.409286;5
2023-08-20 10:54:00+02:00;0.07;2.599;0.024;0.008370861;4.409286;5
2023-08-20 10:55:00+02:00;0.07;2.596;0.02;0.007370861;4.409286;5
2023-08-20 10:56:00+02:00;0.07;2.604;0.033;0.006370861;4.409286;5
2023-08-20 10:57:00+02:00;0.07;2.6;0.03;0.005370861;4.409286;5
2023-08-20 10:58:00+02:00;0.07;2.599;0.03;0.003370861;4.409286;5
2023-08-20 10:59:00+02:00;0.07;2.597;0.031;0.001370861;4.409286;5
2023-08-20 11:00:00+02:00;0.07;2.601;0.033;0.001933333;4.409286;5
